,altitude,delta,delta_lat,delta_long,distance,enhanced_altitude,enhanced_speed,heart_rate,position_lat,position_lat_deg,position_long,position_long_deg,speed,timestamp,unknown_88
87,-19.80000000000001,1.6388536751821614,-1.5564819308628495,-0.5130354447360665,81.2,-19.80000000000001,1.903,78,623888379.0,52.29371982626617,157572927.0,13.207610165700316,1.903,2018-07-22 11:03:22,300
88,-20.0,1.9704307328862585,-1.882690718768237,-0.5814403929609784,83.15,-20.0,2.025,78,623888177.0,52.29370289482176,157572825.0,13.207601616159081,2.025,2018-07-22 11:03:23,300
89,-19.0,1.9369034988567309,-1.7988084590211373,-0.71825015951091,85.09,-19.0,2.006,77,623887984.0,52.29368671774864,157572699.0,13.207591054961085,2.006,2018-07-22 11:03:24,300
90,-19.600000000000023,1.8077802782487893,-1.7894882079381262,-0.256518007312672,86.87,-19.600000000000023,2.062,77,623887792.0,52.29367062449455,157572654.0,13.207587283104658,2.062,2018-07-22 11:03:25,300
91,-20.0,1.867444763381653,-1.7988084590211373,-0.5016353975105431,88.74,-20.0,2.071,77,623887599.0,52.29365444742143,157572566.0,13.207579907029867,2.071,2018-07-22 11:03:26,300
92,-20.0,0.8229743810891098,-0.6524175758107751,-0.5016354639598309,89.52,-20.0,1.773,76,623887529.0,52.29364858008921,157572478.0,13.207572530955076,1.773,2018-07-22 11:03:27,300
93,-20.19999999999999,0.3300429794647225,-0.30756828573936545,-0.11970847046595866,89.85,-20.19999999999999,1.642,75,623887496.0,52.293645814061165,157572457.0,13.20757077075541,1.642,2018-07-22 11:03:28,300
94,-19.0,0.6064864212973347,-0.6058163203957199,0.02850202028345598,90.41,-19.0,1.652,75,623887431.0,52.2936403658241,157572462.0,13.207571189850569,1.652,2018-07-22 11:03:29,300
95,-19.600000000000023,2.3628378673000885,2.311422268586746,0.49023451880557306,90.41,-19.600000000000023,1.465,75,623887679.0,52.29366115294397,157572548.0,13.207578398287296,1.465,2018-07-22 11:03:30,300
96,-20.0,0.5589502419679321,0.018640502166022147,-0.5586393332687991,90.71,-20.0,1.344,74,623887681.0,52.29366132058203,157572450.0,13.207570184022188,1.344,2018-07-22 11:03:31,300
97,-20.19999999999999,6.396144900721591,4.827890060999736,4.195491288267296,90.71,-20.19999999999999,1.353,74,623888199.0,52.29370473884046,157573186.0,13.20763187482953,1.353,2018-07-22 11:03:32,300
98,-20.19999999999999,0.7273370804434942,-0.7269795844748638,0.022801586454024757,91.28,-20.19999999999999,1.325,73,623888121.0,52.29369820095599,157573190.0,13.207632210105658,1.325,2018-07-22 11:03:33,300
99,-20.19999999999999,0.49481510964043907,-0.20504552382624364,0.4503313512151925,91.41,-20.19999999999999,1.185,73,623888099.0,52.29369635693729,157573269.0,13.207638831809163,1.185,2018-07-22 11:03:34,300
100,-24.80000000000001,1.903097369276262,-1.7988084590211373,-0.6213434836708521,93.31,-24.80000000000001,1.633,73,623887906.0,52.29368017986417,157573160.0,13.207629695534706,1.633,2018-07-22 11:03:35,300
101,-22.600000000000023,1.8817620209567703,-1.7801679568551152,-0.6099429062638506,95.19,-22.600000000000023,1.801,72,623887715.0,52.29366417042911,157573053.0,13.207620726898313,1.801,2018-07-22 11:03:36,300
102,-21.399999999999977,2.119600530895557,-1.8640502166022148,-1.0089713576499406,97.31,-21.399999999999977,2.015,72,623887515.0,52.29364740662277,157572876.0,13.207605890929699,2.015,2018-07-22 11:03:37,300
103,-22.80000000000001,1.7609827732299341,-1.3421161559535946,-1.1400809407848798,99.04,-22.80000000000001,1.959,73,623887371.0,52.2936353366822,157572676.0,13.207589127123356,1.959,2018-07-22 11:03:38,300
104,-23.399999999999977,1.2492581312161144,-0.046601255415055366,-1.2483886419714492,99.93,-23.399999999999977,1.866,72,623887366.0,52.29363491758704,157572457.0,13.20757077075541,1.866,2018-07-22 11:03:39,300
105,-29.0,1.1495658633696186,-0.09320251083011073,-1.1457813780122714,100.85,-29.0,1.819,72,623887356.0,52.293634079396725,157572256.0,13.207553923130035,1.819,2018-07-22 11:03:40,300
106,-26.600000000000023,1.858933544070173,-0.5592150649806644,-1.7728261145323772,102.63,-26.600000000000023,1.885,72,623887296.0,52.29362905025482,157571945.0,13.207527855411172,1.885,2018-07-22 11:03:41,300
107,-30.600000000000023,1.8567162629563982,-0.5871758182296977,-1.761425513501226,104.45,-30.600000000000023,1.913,72,623887233.0,52.293623769655824,157571636.0,13.207501955330372,1.913,2018-07-22 11:03:42,300
108,-32.60000000000002,1.9363417050326988,-0.9599858615501405,-1.681620154574978,106.39,-32.60000000000002,1.997,72,623887130.0,52.29361513629556,157571341.0,13.207477228716016,1.997,2018-07-22 11:03:43,300
109,-28.600000000000023,1.0524788179630782,-0.17708477057721042,-1.037474166565402,107.35,-28.600000000000023,2.118,71,623887111.0,52.293613543733954,157571159.0,13.207461973652244,2.118,2018-07-22 11:03:44,300
110,-31.80000000000001,1.1020839940730698,-0.9693061126331517,-0.5244375940033839,108.36,-31.80000000000001,2.053,71,623887007.0,52.293604826554656,157571067.0,13.207454262301326,2.053,2018-07-22 11:03:45,300
111,-33.0,1.6618861669821523,-1.0904693767122957,-1.2540901763666468,110.02,-33.0,1.978,72,623886890.0,52.293595019727945,157570847.0,13.207435822114348,1.978,2018-07-22 11:03:46,300
112,-52.80000000000001,0.7978196915358851,0.09320251083011073,-0.7923569600737902,110.57,-52.80000000000001,1.866,72,623886900.0,52.29359585791826,157570708.0,13.20742417126894,1.866,2018-07-22 11:03:47,300
113,-43.80000000000001,1.6200986421893837,-1.267554147289506,-1.0089727915623188,112.19,-43.80000000000001,1.801,72,623886764.0,52.29358445852995,157570531.0,13.207409335300326,1.801,2018-07-22 11:03:48,300
114,-39.19999999999999,1.4058230573477997,-1.258233896206495,-0.6270453978841867,113.59,-39.19999999999999,1.67,71,623886629.0,52.29357314296067,157570421.0,13.207400115206838,1.67,2018-07-22 11:03:49,300
