,dt,lat_gps,lng_gps,speed_gps,lat_fit,lng_fit,speed_fit,estimated accuracy,kalman gain
755,1.0,,,1.7152519291222055,,,,4.6317199058417104,0.7871481151497559
756,1.0,,,4.2464790561143,,,,8.812013753330639,0.48955631962948004
757,1.0,,,2.715823348710147,,,,9.3618863653877,0.6346442274558922
758,1.0,,,1.9853518792920162,,,,6.087494515004128,0.7722067697427429
759,1.0,,,1.0642887794310165,,,,2.036720702000121,0.8990472461238663
760,1.0,,,2.07850860751997,,,,5.036213871073661,0.5828684049102161
761,1.0,,,1.7673776778181305,,,,4.642452284226485,0.7431196101340793
762,1.0,,,1.1975772352979053,,,,2.460130555896973,0.8576717304886364
763,1.0,,,1.7882777988487937,,,,4.278100667527452,0.6688843491233863
764,1.0,,,1.3238598480499522,,,,2.8927655539964086,0.8252760101514666
765,1.0,,,1.13115574302954,,,,2.1583662145707425,0.8434324947176445
766,1.0,,,1.3516287730180838,,,,2.817869949511743,0.771216110626497
767,1.0,,,2.85017891302965,,,,7.413647936378714,0.45630761577451046
768,1.0,,,1.4991713734372802,,,,3.7555138197439675,0.8354814411361848
769,1.0,,,1.6195739979707655,,,,3.9201813735000313,0.7472648837579243
770,1.0,,,0.8393068864907818,,,,1.293799134724912,0.9183226321651037
771,1.0,,,0.8635812326041932,,,,1.3073675631988242,0.876518967765221
772,1.0,,,1.237554493581352,,,,2.3771195251782,0.7760547487175095
773,1.0,,,0.5387003002379231,,,,0.5551340271943574,0.9564745474032146
774,1.0,,,0.5847663402179489,,,,0.6361480256723184,0.9301724140415534
775,1.0,,,1.2890459703038915,,,,2.446448598708394,0.7361550380659363
776,1.0,,,0.6310663057106943,,,,0.7501472361639105,0.9418170156266964
777,1.0,,,1.4526729823683664,,,,2.922287670105546,0.6924003062623479
778,1.0,,,1.6660893790295193,,,,3.962668246579927,0.7137746626961903
779,1.0,,,1.7674890087141044,,,,4.487457283884147,0.7182189973937712
780,1.0,,,1.5281151722394175,,,,3.6625910993025457,0.7842350790821052
