,altitude,delta,delta_lat,delta_long,distance,enhanced_altitude,enhanced_speed,heart_rate,position_lat,position_lat_deg,position_long,position_long_deg,speed,timestamp,unknown_88
504,-87.60000000000002,2.234513033001223,1.2395933940404729,1.859154838119608,815.7,-87.60000000000002,2.641,141,340123783.0,28.50884615443647,-193069605.0,-16.18290734477341,2.641,2017-02-24 14:35:48,300
505,-90.80000000000001,2.6278867746876178,1.5285211776138163,2.1376182798067958,818.33,-90.80000000000001,2.641,140,340123947.0,28.50885990075767,-193069344.0,-16.182885468006134,2.641,2017-02-24 14:35:49,300
506,-92.39999999999998,2.614579648441448,1.5285211776138163,2.121237786677929,820.94,-92.39999999999998,2.631,139,340124111.0,28.50887364707887,-193069085.0,-16.18286375887692,2.631,2017-02-24 14:35:50,300
507,-84.39999999999998,2.572899258558187,1.4912401732817717,2.0966671982648606,823.51,-84.39999999999998,2.622,138,340124271.0,28.508887058123946,-193068829.0,-16.1828423012048,2.622,2017-02-24 14:35:51,300
508,-80.39999999999998,6.355864807004602,-6.328450485364519,-0.5896879676652965,823.51,-80.39999999999998,1.689,133,340123592.0,28.50883014500141,-193068901.0,-16.182848336175084,1.689,2017-02-24 14:35:52,300
509,-78.39999999999998,2.1868389970138344,-0.018640502166022147,2.1867595502339694,825.65,-78.39999999999998,1.941,130,340123590.0,28.508829977363348,-193068634.0,-16.182825956493616,1.941,2017-02-24 14:35:53,300
510,-77.0,9.405575037781615,-7.036789567673361,-6.240868078370507,825.71,-77.0,0.746,131,340122835.0,28.508766693994403,-193069396.0,-16.182889826595783,0.746,2017-02-24 14:35:55,300
511,-82.60000000000002,0.4128103048458787,-0.28892778357334326,0.2948441684455411,826.03,-82.60000000000002,0.709,128,340122804.0,28.50876409560442,-193069360.0,-16.18288680911064,0.709,2017-02-24 14:35:56,300
512,-85.60000000000002,0.38806878539592415,-0.27028728140732117,0.27846394328190394,826.35,-85.60000000000002,0.579,127,340122775.0,28.5087616648525,-193069326.0,-16.182883959263563,0.579,2017-02-24 14:35:57,300
513,-87.0,0.5539605667363852,-0.12116326407914396,0.5405476601897233,826.91,-87.0,0.579,127,340122762.0,28.508760575205088,-193069260.0,-16.18287842720747,0.579,2017-02-24 14:35:58,300
514,-88.19999999999999,1.566516170924249,-0.8947441039690631,1.2858483200516961,828.38,-88.19999999999999,0.952,124,340122666.0,28.508752528578043,-193069103.0,-16.18286526761949,0.952,2017-02-24 14:36:01,300
515,-88.39999999999998,3.3013732086733083,3.262087879053876,-0.5077870934512612,830.46,-88.39999999999998,2.109,121,340123016.0,28.508781865239143,-193069165.0,-16.182870464399457,2.109,2017-02-24 14:36:03,300
516,-88.0,3.2494521483118355,0.3821302944034541,3.226904972611919,834.55,-88.0,2.137,118,340123057.0,28.508785301819444,-193068771.0,-16.18283743970096,2.137,2017-02-24 14:36:06,300
517,-98.19999999999999,6.310371451884577,5.81583667579891,2.4488429147644677,840.87,-98.19999999999999,2.314,117,340123681.0,28.508837604895234,-193068472.0,-16.182812377810478,2.314,2017-02-24 14:36:10,300
518,-93.39999999999998,1.441810019766006,1.4259984157006942,0.21294283626541752,841.99,-93.39999999999998,2.174,117,340123834.0,28.508850429207087,-193068446.0,-16.182810198515654,2.174,2017-02-24 14:36:11,300
519,-99.60000000000002,2.9588444077876037,1.12775038104434,-2.735496172095717,841.99,-99.60000000000002,1.913,117,340123955.0,28.508860571309924,-193068780.0,-16.182838194072247,1.913,2017-02-24 14:36:12,300
520,-103.80000000000001,1.4134455166018551,1.4073579135346723,0.1310417170721565,843.19,-103.80000000000001,1.922,116,340124106.0,28.508873227983713,-193068764.0,-16.18283685296774,1.922,2017-02-24 14:36:13,300
521,-106.0,1.7094557340927201,1.7056059481910264,0.11466148576514255,844.6,-106.0,1.857,114,340124289.0,28.508888566866517,-193068750.0,-16.182835679501295,1.857,2017-02-24 14:36:14,300
522,-107.0,0.961558066778465,0.8947441039690631,-0.35217453655728337,845.17,-107.0,1.801,111,340124385.0,28.50889661349356,-193068793.0,-16.18283928371966,1.801,2017-02-24 14:36:15,300
523,-106.39999999999998,1.3948863640353637,1.38871741136865,-0.13104167250669857,846.35,-106.39999999999998,1.875,111,340124534.0,28.508909102529287,-193068809.0,-16.182840624824166,1.875,2017-02-24 14:36:16,300
524,-124.80000000000001,1.712150455820001,1.248913645123484,-1.1711848233259383,847.61,-124.80000000000001,1.773,111,340124668.0,28.508920334279537,-193068952.0,-16.1828526109457,1.773,2017-02-24 14:36:18,300
525,-116.39999999999998,1.6215505374729535,1.6124034373609157,0.17199215320917274,849.04,-116.39999999999998,1.931,111,340124841.0,28.508934834972024,-193068931.0,-16.182850850746036,1.931,2017-02-24 14:36:19,300
526,-129.39999999999998,1.2223610446503623,1.0159073680482071,0.6797784514267055,850.24,-129.39999999999998,2.137,111,340124950.0,28.50894397124648,-193068848.0,-16.182843893766403,2.137,2017-02-24 14:36:20,300
527,-118.80000000000001,1.7267210847191081,0.9506656104671295,1.441457804269238,851.97,-118.80000000000001,2.342,111,340125052.0,28.508952520787716,-193068672.0,-16.18282914161682,2.342,2017-02-24 14:36:21,300
528,-113.39999999999998,3.250282751244013,-2.2275400088396466,-2.366939684920809,851.97,-113.39999999999998,2.165,111,340124813.0,28.508932488039136,-193068961.0,-16.182853365316987,2.165,2017-02-24 14:36:22,300
529,-127.80000000000001,1.6107949864739752,0.9133846061350853,1.3267965366721264,853.57,-127.80000000000001,2.155,112,340124911.0,28.508940702304244,-193068799.0,-16.18283978663385,2.155,2017-02-24 14:36:23,300
530,-116.80000000000001,1.4670332274151057,1.0345478702142292,1.0401428721936155,855.03,-116.80000000000001,2.081,113,340125022.0,28.508950006216764,-193068672.0,-16.18282914161682,2.081,2017-02-24 14:36:24,300
531,-129.60000000000002,0.7773444276322486,0.39145054548646513,0.6715882887672009,855.8,-129.60000000000002,1.764,113,340125064.0,28.508953526616096,-193068590.0,-16.18282226845622,1.764,2017-02-24 14:36:25,300
532,-117.60000000000002,0.7987039773338378,0.30756828573936545,0.7371090780991912,856.6,-117.60000000000002,1.605,113,340125097.0,28.508956292644143,-193068500.0,-16.182814724743366,1.605,2017-02-24 14:36:26,300
533,-100.80000000000001,3.5670785455357823,-3.3366498877179644,-1.2612758924253518,856.6,-100.80000000000001,1.316,114,340124739.0,28.50892628543079,-193068654.0,-16.18282763287425,1.316,2017-02-24 14:36:27,300
534,-103.19999999999999,1.806092162176856,1.3607566581196169,1.1875648258768035,858.34,-103.19999999999999,1.558,114,340124885.0,28.50893852300942,-193068509.0,-16.18281547911465,1.558,2017-02-24 14:36:28,300
535,-93.60000000000002,2.0230061261259253,1.5751224330288716,1.2694656778787803,860.32,-93.60000000000002,1.764,114,340125054.0,28.50895268842578,-193068354.0,-16.182802487164736,1.764,2017-02-24 14:36:29,300
536,-99.60000000000002,0.980945195454897,0.45669230306754266,0.8681506878445181,861.29,-99.60000000000002,1.997,114,340125103.0,28.508956795558333,-193068248.0,-16.182793602347374,1.997,2017-02-24 14:36:30,300
537,-91.80000000000001,2.2608715995978512,0.7362998355578748,2.1376161821116515,863.54,-91.80000000000001,2.417,115,340125182.0,28.50896341726184,-193067987.0,-16.182771725580096,2.417,2017-02-24 14:36:31,300
538,-88.0,2.6429117697288653,-1.2395933940404729,-2.334178836341077,863.54,-88.0,2.277,115,340125049.0,28.50895226933062,-193068272.0,-16.182795614004135,2.277,2017-02-24 14:36:32,300
539,-89.0,1.7867727989822795,0.9599858615501405,1.5069784938103143,865.31,-89.0,2.09,115,340125152.0,28.508960902690887,-193068088.0,-16.1827801913023,2.09,2017-02-24 14:36:33,300
540,-86.60000000000002,1.7635864478945256,1.0718288745462736,1.4005070592060929,867.06,-86.60000000000002,1.885,115,340125267.0,28.508970541879535,-193067917.0,-16.182765858247876,1.885,2017-02-24 14:36:34,300
541,-88.19999999999999,1.8701247025871006,1.8454097144361927,0.30303364349692447,868.55,-88.19999999999999,1.885,116,340125465.0,28.508987138047814,-193067880.0,-16.182762756943703,1.885,2017-02-24 14:36:35,300
